theta_rad,theta_deg,P_x,P_y,IC_x,IC_y,IC_distance,V_P_mag,A_P_mag,Torque_ratio
0.9437886135958209,54.075104311543804,3.388553780163894,-1.0340547057080567,3.781849976135941,-1.5052149703387347,0.6137376416132008,0.009118998496031743,1.178515707837772e-05,1.8470785757635704
0.9525273970550415,54.57579972183588,3.382705127610997,-1.0270572579992718,3.696832739442462,-1.4023830691961352,0.489433980293076,0.009120303049986674,1.2054907171983712e-05,1.844324678070019
0.961266180514262,55.07649513212795,3.376846628099969,-1.0200667715701461,3.616181053194414,-1.3052534135680205,0.37230684631001915,0.009120966038417012,1.234655609936483e-05,1.8416866745563405
0.9700049639734827,55.57719054242003,3.3709784500881628,-1.0130839577387292,3.5394965429885876,-1.2133290977436924,0.2617182907830546,0.009120996312877447,1.2656364769610447e-05,1.8391620047724033
0.9787437474327032,56.077885952712094,3.365100770373334,-1.0061095110501248,3.466428516272431,-1.126171753012954,0.15710586887234015,0.009120402587449424,1.2980985305215873e-05,1.8367482098051577
0.9874825308919237,56.57858136300417,3.359213773917733,-0.9991441095317529,3.3966670924837694,-1.0433931194211554,0.05797176854126021,0.009119193440763661,1.3317451425158649e-05,1.8344429278512073
0.9962213143511444,57.07927677329624,3.3533176536737237,-0.9921884149408512,3.3299374866481357,-0.9646480325329271,0.036126235249733504,0.00911737731814153,1.3663156871649068e-05,1.8322438900238711
1.004960097810365,57.57997218358832,3.3474126104109416,-0.9852430730045215,3.2659952266315018,-0.8896285555743823,0.1255823487791457,0.00911496253383679,1.4015826964753054e-05,1.8301489163812357
1.0136988812695855,58.080667593880385,3.3414988525449485,-0.9783087136525865,3.204622130845633,-0.8180590444859964,0.21074912434255433,0.009111957273376206,1.4373487029506513e-05,1.8281559121613635
1.022437664728806,58.58136300417246,3.335576595967373,-0.9713859512435292,3.14562290897667,-0.7496919773009444,0.29194283906925594,0.009108369595976275,1.4734430278456187e-05,1.826262864211951
1.0311764481880266,59.08205841446453,3.3296460638775116,-0.9644753847837748,3.0888222759773836,-0.6843044132055864,0.3694480614831155,0.009104207437030894,1.5097186808007461e-05,1.8244678376044496
1.039915231647247,59.5827538247566,3.32370748661537,-0.9575775981405646,3.034062491120469,-0.621694973082127,0.4435215453970507,0.009099478610661235,1.5460494681265393e-05,1.8227689724194671
1.0486540151064676,60.08344923504867,3.3177611014961172,-0.9506931602486584,2.981201250817794,-0.5616812540735305,0.5143955639725343,0.009094190812314665,1.5823273593565637e-05,1.821164480695086
1.0573927985656884,60.58414464534075,3.3118071526459416,-0.9438226253111032,2.9301098772565264,-0.5040976070830566,0.5822807756532573,0.009088351621409028,1.6184601283148925e-05,1.819652643528833
1.0661315820249089,61.08484005563282,3.305845890839262,-0.9369665329942948,2.8806717555056567,-0.4487932191250878,0.6473686969036442,0.009081968504014359,1.654369265467292e-05,1.8182318083227502
1.0748703654841294,61.58553546592489,3.299877573337302,-0.9301254086175368,2.8327809802114254,-0.39563045282944986,0.7098338432849688,0.009075048815563487,1.6899881469454498e-05,1.8169003861652469
1.08360914894335,62.08623087621696,3.2939024637279712,-0.923299763337323,2.786341179802208,-0.3444834037453319,0.7698355896369656,0.009067599803586715,1.725260437765383e-05,1.8156568493414404
1.0923479324025704,62.586926286509026,3.2879208317670563,-0.9164900943265356,2.7412644916168087,-0.2952366428278281,0.827519791440374,0.00905962861046625,1.7601387057299094e-05,1.8144997289638105
1.1010867158617912,63.087621696801115,3.2819329532206813,-0.9096968849487542,2.697470665822397,-0.24778411695476338,0.8830202023874096,0.009051142276206436,1.794583221948046e-05,1.813427612718291
1.1098254993210117,63.58831710709318,3.275939109709019,-0.9029206049278712,2.6548862796251087,-0.20202818477996795,0.9364597174337074,0.009042147741210649,1.8285609242937473e-05,1.812439142717568
1.1185642827802322,64.08901251738526,3.2699395885512326,-0.8961617105131904,2.6134440462499193,-0.15787876887834634,0.9879514658982463,0.00903265184906727,1.8620445229579788e-05,1.811533013457181
1.1273030662394528,64.58970792767732,3.263934682611619,-0.8894206446401871,2.573082205614127,-0.115252608140922,1.0375997753038972,0.009022661349338072,1.8950117288420726e-05,1.810707969867831
1.1360418496986733,65.09040333796939,3.257924690146934,-0.8826978370871017,2.5337439856424666,-0.07407259685936662,1.0855010234495168,0.009012182900344248,1.927444587749455e-05,1.8099628054593526
1.144780633157894,65.59109874826147,3.251909914654875,-0.8759937046275302,2.495377124846624,-0.03426719899541623,1.131744393553025,0.00900122307195183,1.9593289056034967e-05,1.809296360551354
1.1535194166171145,66.09179415855354,3.2458906647236994,-0.8693086511791722,2.4579334481893453,0.004230072156420497,1.1764125450943406,0.008989788348351176,1.9906537519967886e-05,1.8087075205851524
1.162258200076335,66.59248956884561,3.239867253882957,-0.8626430679488877,2.4213684894188643,0.04148111727332106,1.2195822111415733,0.008977885130827439,2.0214110308508245e-05,1.8081952145141622
1.1709969835355556,67.09318497913769,3.233840000455311,-0.8559973335742196,2.3856411540384825,0.07754366443639957,1.2613247313953302,0.008965519740522869,2.0515951085206335e-05,1.8077584132671507
1.1797357669947761,67.59388038942976,3.2278092274094314,-0.8493718142615161,2.3507134178983096,0.11247163884223026,1.3017065288844905,0.008952698421187668,2.081202491606817e-05,1.8073961282817657
1.1884745504539969,68.09457579972184,3.2217752622139355,-0.8427668639208009,2.3165500570899877,0.14631549409261194,1.3407895371478205,0.008939427341918124,2.1102315470884827e-05,1.8071074101038653
1.1972133339132174,68.5952712100139,3.215738436692355,-0.8361828242975242,2.283118405416592,0.1791225096395529,1.3786315838025347,0.00892571259988054,2.13868225898105e-05,1.8068913470495787
1.205952117372438,69.09596662030597,3.209699086879117,-0.829620025101321,2.2503881362046534,0.21093705835078175,1.4152867356144794,0.00891156022302116,2.1665560165552605e-05,1.806747063927325
1.2146909008316584,69.59666203059804,3.203657552876501,-0.8230787841319127,2.2183310656552733,0.24180084763757156,1.450805609507089,0.008896976172760206,2.1938554295576095e-05,1.8066737208162162
1.223429684290879,70.09735744089012,3.1976141787125774,-0.8165594074022626,2.186920975292953,0.27175313714133886,1.485235653372754,0.008881966346666137,2.2205841668314514e-05,1.8066705118978106
1.2321684677500995,70.59805285118219,3.191569312200091,-0.8100621892591193,2.156133451380417,0.3008309355943288,1.51862140005929,0.008866536581117869,2.246746815185084e-05,1.806736664339457
1.2409072512093202,71.09874826147427,3.1855233047962734,-0.8035874125010438,2.125945739438146,0.32906917914016326,1.5510046974779068,0.008850692653945329,2.2723487557101218e-05,1.8068714372264973
1.2496460346685407,71.59944367176634,3.179476511463575,-0.7971353484940553,2.0963366122369482,0.3565008931179636,1.5824249174154745,0.008834440287052535,2.297396055258163e-05,1.8070741205395935
1.2583848181277613,72.1001390820584,3.173429290531293,-0.7907062572849759,2.0672862498268696,0.3831573390715197,1.6129191453231104,0.008817785149024602,2.3218953712685692e-05,1.8073440341766946
1.2671236015869818,72.60083449235047,3.167382003558076,-0.7843003877126091,2.038776130343735,0.40906814853153733,1.6425223530751119,0.00880073285771035,2.345853867722995e-05,1.8076805270170158
1.2758623850462023,73.10152990264255,3.1613350151953052,-0.7779179775168268,2.010788930479283,0.4342614449379608,1.6712675564607213,0.00878328898279277,2.3692791412851587e-05,1.8080829760243327
1.284601168505423,73.60222531293464,3.15528869305131,-0.7715592534456789,1.9833084346296308,0.4587639549104864,1.699185958966809,0.008765459048337006,2.3921791561883707e-05,1.8085507853884228
1.2933399519646436,74.1029207232267,3.149243407556432,-0.7652244313606168,1.9563194518564448,0.48260110993486216,1.7263070832248415,0.008747248535317154,2.4145621865410664e-05,1.8090833857026256
1.302078735423864,74.60361613351877,3.1431995318289063,-0.7589137163399187,1.9298077398825397,0.505797139415023,1.7526588913497148,0.008728662884129807,2.436436765557092e-05,1.8096802331757165
1.3108175188830846,75.10431154381084,3.137157441541546,-0.7526273027804138,1.9037599354401145,0.528375155932632,1.7782678952525965,0.00870970749708336,2.4578116402568225e-05,1.810340808876835
1.3195563023423051,75.6050069541029,3.13111751478923,-0.7463653744975886,1.8781634903619209,0.5503572334637721,1.8031592578934073,0.00869038774087207,2.4786957314449917e-05,1.8110646180115622
1.3282950858015257,76.10570236439499,3.1250801319571666,-0.7401281048241507,1.8530066128668157,0.5717644792226784,1.8273568863382916,0.008670708949030829,2.4990980984950142e-05,1.811851189227682
1.3370338692607464,76.60639777468707,3.119045675589933,-0.7339156567071512,1.8282782135568716,0.5926170997289211,1.850883517388697,0.008650676424368833,2.519027907552392e-05,1.8127000739500407
1.345772652719967,77.10709318497914,3.1130145302612746,-0.7277281828037261,1.8039678556917953,0.6129344616323296,1.873760796469947,0.008630295441390204,2.5384944034922242e-05,1.8136108457418927
1.3545114361791875,77.6077885952712,3.1069870824446526,-0.7215658255755399,1.780065709347946,0.6327351477748874,1.8960093503985584,0.008609571248693522,2.5575068850630195e-05,1.8145830996925205
1.363250219638408,78.10848400556327,3.1009637203845313,-0.7154287173820134,1.756562509117328,0.6520370089180683,1.9176488545774308,0.00858850907135351,2.576074682418941e-05,1.8156164518299591
1.3719890030976285,78.60917941585534,3.0949448339684045,-0.7093169805723902,1.7334495150290246,0.6708572115225423,1.9386980951191817,0.00856711411328821,2.5942071374645692e-05,1.8167105385570899
1.3807277865568492,79.10987482614742,3.088930814599534,-0.7032307275767304,1.7107184764102155,0.6892122819272303,1.959175026344945,0.008545391559606786,2.6119135860597063e-05,1.8178650161105767
1.3894665700160698,79.6105702364395,3.08292205507041,-0.6971700609958913,1.6883615984378533,0.707118147239857,1.9790968240571691,0.00852334657894099,2.6292033418793762e-05,1.8190795600413343
1.3982053534752903,80.11126564673157,3.0769189494369207,-0.6911350736905539,1.6663715111462305,0.724590173222391,1.998479934954351,0.00850098432576331,2.646085682560304e-05,1.8203538647157091
1.4069441369345108,80.61196105702363,3.0709218928932214,-0.685125848869369,1.6447412406820585,0.7416431994266052,2.0173401225169885,0.008478309942685383,2.6625698369869465e-05,1.8216876428369038
1.4156829203937313,81.1126564673157,3.064931281647296,-0.6791424601762885,1.6234641826260063,0.7582915718094859,2.035692509656538,0.008455328562742774,2.6786649736097272e-05,1.8230806249851454
1.424421703852952,81.61335187760778,3.0589475127972166,-0.6731849717771224,1.6025340772062417,0.7745491730385236,2.053551618400423,0.008432045311665056,2.694380190449597e-05,1.8245325591756487
1.4331604873121726,82.11404728789985,3.052970984208085,-0.6672534384454017,1.5819449862482402,0.7904294506767824,2.0709314068586036,0.008408465310130607,2.7097245058978825e-05,1.8260432104343747
1.4418992707713931,82.61474269819193,3.0470020943896525,-0.6613479056475906,1.5616912717270466,0.8059454434191498,2.087845303688508,0.008384593676006491,2.7247068503951615e-05,1.8276123603908727
1.4506380542306136,83.115438108484,3.041041242374627,-0.6554684096277046,1.5417675757901128,0.8211098055371021,2.104306240263774,0.008360435526573676,2.7393360591892375e-05,1.8292398068864941
1.4593768376898342,83.61613351877607,3.0350888275976495,-0.6496149774913911,1.5221688021347923,0.8359348296745261,2.120326680730407,0.00833599598073945,2.7536208655254165e-05,1.8309253635977771
1.468115621149055,84.11682892906815,3.029145249774945,-0.643787627289525,1.502890098640001,0.8504324681241691,2.135918650113824,0.008311280161236138,2.7675698945891776e-05,1.8326688596752114
1.4768544046082754,84.61752433936022,3.0232109087846495,-0.6379863681013561,1.4839268411510318,0.8646143527036582,2.1510937606330516,0.008286293196806153,2.7811916583258493e-05,1.8344701393960106
1.485593188067496,85.11821974965228,3.0172862045478035,-0.6322112001172772,1.465274618330841,0.8784918133393632,2.1658632363606585,0.008261040224372624,2.7944945504570067e-05,1.836329061829568
1.4943319715267165,85.61891515994436,3.0113715369100205,-0.6264621147212428,1.4469292175003468,0.8920758954569427,2.1802379363537003,0.008235526391199352,2.8074868419607193e-05,1.8382455005168183
1.503070754985937,86.11961057023643,3.0054673055238235,-0.6207390945728913,1.428886611391349,0.9053773762694193,2.1942283763745793,0.008209756857037852,2.8201766773569978e-05,1.840219343161804
1.5118095384451575,86.6203059805285,2.999573909731656,-0.6150421136894111,1.41114294574632,0.9184067800458483,2.2078447493076307,0.00818373679625773,2.8325720710682486e-05,1.8422504913351703
1.5205483219043783,87.12100139082058,2.9936917484495695,-0.6093711375272002,1.3936945277025248,0.9311743924367958,2.2210969443701276,0.00815747139997074,2.8446809040123905e-05,1.8443388601890787
1.5292871053635988,87.62169680111265,2.9878212200515772,-0.6037261230633487,1.3765378149060525,0.9436902739265415,2.233994565206131,0.008130965878139773,2.8565109209507464e-05,1.8464843781832054
1.5380258888228193,88.12239221140472,2.9819627222546985,-0.598107018876994,1.3596694053012457,0.955964272476517,2.246546946947917,0.008104225461672802,2.868069727839511e-05,1.8486869868216163
1.5467646722820398,88.6230876216968,2.9761166520046753,-0.5925137652305846,1.343086027549199,0.9680060354190009,2.258763172319946,0.008077255404509334,2.879364789344005e-05,1.8509466403995238
